employee_id,avg_hours_recent,avg_hours_baseline,hours_deviation,pct_late_recent,pct_absent_recent,avg_arrival_hour_recent,arrival_time_std_dev_recent,trend_slope,label
14,9.757376656156916,7.758267754548794,1.999108901608122,0.06666666666666667,0.0,8.725279142686425,1.6129791164449296,-0.07284625521936432,1
15,8.318466425518343,8.127307645105411,0.19115878041293222,0.06666666666666667,0.06666666666666667,8.92081896673535,1.7101016277933343,0.2034113233629334,0
16,7.53626141950984,7.414436336933549,0.12182508257629099,0.2,0.06666666666666667,10.032947949210193,2.8763114872610993,0.0697241791200131,0
17,7.687670461841758,8.184477509283814,-0.49680704744205606,0.13333333333333333,0.0,9.319995412650085,2.302616472491309,-0.003380293588992872,0
18,9.439384061731905,7.443924115975705,1.9954599457562008,0.06666666666666667,0.0,8.563333055859447,2.0523887728726016,-0.029730174210957104,1
19,7.566935003000049,8.332341569851847,-0.765406566851798,0.13333333333333333,0.0,9.349544862526406,2.570666103604414,0.1131741143225919,0
20,7.14666855903098,7.969966708208213,-0.8232981491772335,0.13333333333333333,0.0,9.376296390131719,2.191545160489263,-0.06817735139405653,0
21,8.07643178558219,7.954375759680483,0.12205602590170805,0.06666666666666667,0.0,9.03198841820341,1.5766395804764572,0.024445404532955746,0
22,6.817962685463278,7.697927523601071,-0.8799648381377931,0.26666666666666666,0.06666666666666667,10.22739187987134,3.068153818301876,-0.025786201225831785,0
23,8.974104068465584,8.01181184829379,0.9622922201717934,0.06666666666666667,0.0,8.48423904454679,1.7688184453374445,-0.014268184781268798,1
24,7.89948268633897,7.738825279692363,0.16065740664660755,0.06666666666666667,0.06666666666666667,9.2857144165937,1.6792600976046108,0.06377628789688956,0
25,6.8323480627512305,7.63399497041664,-0.8016469076654094,0.2,0.06666666666666667,9.853808625599154,2.596415914442331,-0.017788822861033615,0
26,7.1456867699020945,7.665943601026596,-0.5202568311245015,0.2,0.0,9.878780696984144,2.840249154146607,0.030589394017671526,0
27,7.640792766491673,7.80791639384562,-0.1671236273539467,0.06666666666666667,0.0,9.014680012892303,1.408941059417586,0.04116771230661794,0
28,8.370043069282728,7.769512343898126,0.6005307253846022,0.0,0.0,8.425084183600452,0.40976881667369863,0.07085526048823153,0
29,7.840997776429504,7.729868318392816,0.11112945803668772,0.13333333333333333,0.06666666666666667,9.529893121180091,1.9774922538506516,-0.1352373596977558,0
30,7.832761733402892,7.405861634431693,0.42690009897119907,0.06666666666666667,0.0,9.125755800984546,1.8256590637662495,0.014010755681250571,0
31,8.426707831196103,7.925552100569236,0.5011557306268664,0.0,0.0,8.316014868408782,0.4623196149585476,0.08753317426501607,0
32,7.219955064240798,7.812848818113266,-0.5928937538724677,0.26666666666666666,0.0,10.398863042500752,2.991584970953618,0.30466332539520347,0
33,8.059165648500931,7.7133739288576075,0.3457917196433238,0.2,0.0,9.788215137409829,3.019905379427799,-0.11157516921195997,0
34,6.285646159214654,7.316441866427204,-1.0307957072125502,0.4,0.0,11.12522973126263,3.363829624969469,-0.34999503049084807,0
35,8.13953169973955,7.642127989484142,0.49740371025540764,0.26666666666666666,0.0,9.687343924795307,3.0125447400544205,0.009047249921407477,1
36,8.028921839701168,7.687472607520863,0.3414492321803051,0.06666666666666667,0.0,8.813412552818175,1.576645498901212,-0.013319356952120113,0
37,7.26451050313065,7.793863830860449,-0.5293533277297993,0.26666666666666666,0.06666666666666667,10.3329964170325,2.9287584781838976,-0.1880087945506186,0
38,7.460135403103909,8.291808075559379,-0.8316726724554702,0.13333333333333333,0.0,9.520938957004297,2.28215875883182,-0.09481144803902568,0
39,7.623624449650522,7.698784852265803,-0.07516040261528101,0.06666666666666667,0.0,8.849474011242194,1.6219363928493171,0.03909086326769941,0
40,7.710701600887583,7.295596307362971,0.41510529352461134,0.13333333333333333,0.0,9.47083382398588,2.319529065827263,-0.042902130822910244,0
41,7.498892003879861,8.244611082551751,-0.7457190786718897,0.13333333333333333,0.06666666666666667,9.315914328514072,2.228748045838301,0.02437645489973041,0
42,7.980943823113163,7.902873135040359,0.07807068807280437,0.0,0.06666666666666667,8.482967938259518,0.40899597389692394,-0.07118058681397088,0
43,7.454390778568261,7.4144000838857025,0.039990694682558114,0.13333333333333333,0.06666666666666667,9.421287771457425,2.6364359448880337,-0.023743829082332454,0
44,7.723204044461017,7.680358392770516,0.04284565169050136,0.06666666666666667,0.0,8.852261986906429,1.5047986203605175,-0.06822397805768218,0
45,9.93675539861051,7.746459861914219,2.190295536696291,0.13333333333333333,0.0,8.703245968211816,2.4084056936500926,-0.11490916127358967,1
46,8.005631513626778,7.570354100849396,0.4352774127773813,0.06666666666666667,0.0,8.891924503606957,1.8418110758863855,0.07155016732140378,0
47,7.774680201722288,8.00030329140418,-0.22562308968189182,0.06666666666666667,0.0,8.75205458120909,1.5209369073028762,-0.08404456455957315,0
48,8.176146249123644,7.36322201629478,0.8129242328288635,0.0,0.0,8.565911437529644,0.43613195443130054,-0.08373003798637513,0
49,7.5541035659351445,7.89706782227661,-0.34296425634146566,0.2,0.0,9.784142167344836,2.5960601434372164,0.017805455289446142,0
50,9.729378091109295,7.573938957177135,2.15543913393216,0.06666666666666667,0.0,8.502363080307024,1.8421045836537586,-0.005754613017100587,1
51,7.462486477098023,7.984552100948104,-0.5220656238500814,0.13333333333333333,0.2,9.676937905643374,2.3578228913842585,-0.055724890878147894,0
52,9.55747708678629,7.850314842696927,1.7071622440893632,0.06666666666666667,0.0,8.175195767953925,1.841940582282785,-0.0034271300056049263,1
53,7.772190176782578,7.960629430328982,-0.18843925354640412,0.06666666666666667,0.0,9.029536833332036,1.7946606105858414,0.06139585151033588,0
54,7.143840088275289,7.314676496265942,-0.17083640799065236,0.2,0.0,9.583550537040754,2.755463723596747,-0.13147223723916837,0
55,8.591678655500722,7.461909168880382,1.12976948662034,0.0,0.13333333333333333,8.346995349573655,0.35595419076551044,-0.05798542738611102,0
56,7.659932127855739,7.5331938201797195,0.12673830767601935,0.2,0.0,10.025836162618246,2.7008993387802587,-0.13828124972794048,0
57,8.355663480100437,7.167304418956898,1.1883590611435393,0.0,0.13333333333333333,8.631129383615397,0.5501170527179935,0.0020905685628136482,0
58,7.6448099328186325,7.741351183238122,-0.0965412504194898,0.13333333333333333,0.06666666666666667,9.547625615530364,1.9300765810526492,0.04622457675850174,0
59,7.972964750931282,7.691788351345561,0.2811763995857204,0.0,0.13333333333333333,8.664413486801788,0.2807154800259269,-0.024541954033120116,0
60,9.876393123361728,7.333632954589739,2.5427601687719887,0.0,0.0,8.115094826291534,0.5954393871628835,0.058858370931409436,1
61,8.408254222291534,7.069057262930417,1.339196959361117,0.0,0.0,8.583371754576627,0.4198451163395913,-0.02625028769662885,0
62,7.611149708386282,7.856280243662284,-0.24513053527600182,0.06666666666666667,0.0,9.031976790149253,1.521298401296447,-0.017781025759430864,0
63,8.125522358957904,7.810560974925879,0.3149613840320242,0.06666666666666667,0.0,8.848209756190252,1.7207807183949564,0.027294383944026696,0
64,10.47218293193191,7.585354651973971,2.886828279957938,0.0,0.0,8.05099376501031,0.6615539078942344,0.14771651824501808,1
65,7.553436251254964,7.476058927572282,0.0773773236826818,0.2,0.0,9.78624092831023,2.827566086024811,-0.14930479882795622,0
66,7.321594181568897,7.2204375425967475,0.10115663897214944,0.26666666666666666,0.0,10.245535315603751,2.8991824634417407,-0.003181486969994004,0
67,7.736516511467743,7.215093382127379,0.5214231293403637,0.13333333333333333,0.13333333333333333,9.579081418722636,2.255666095226469,0.08609965252306928,0
68,7.434320624092883,7.6410874802813185,-0.2067668561884357,0.06666666666666667,0.0,8.94490679356412,1.8500470830188875,-0.0760180088832228,0
69,6.548445254504443,7.633086318387914,-1.0846410638834705,0.26666666666666666,0.0,10.42540764772849,2.7993981148222464,0.12857456033508843,0
70,7.554768607357171,7.832600381157517,-0.2778317738003464,0.06666666666666667,0.06666666666666667,8.979059713682114,1.923933080460131,0.1087878965556987,0
71,7.632067435243409,7.775629382340188,-0.14356194709677972,0.06666666666666667,0.0,8.921827959662627,1.9365372273801957,0.09840655722989247,0
72,7.843034153774627,7.788927495123414,0.05410665865121267,0.0,0.0,8.308092561889634,0.4651222320113162,0.01418703133921994,0
73,6.932535625518725,7.347684030702987,-0.41514840518426155,0.3333333333333333,0.0,10.692667054748169,3.0680210929756204,-0.16975175587992503,0
74,7.630782138379508,7.803348363825112,-0.17256622544560418,0.06666666666666667,0.0,8.945516786462173,1.7951582110313369,0.08344801529788816,0
75,8.884195340859709,8.084620935626912,0.7995744052327964,0.06666666666666667,0.06666666666666667,8.594914613016652,1.7407959164309288,-0.1228675934850733,1
76,7.853105914622938,7.650690221713989,0.20241569290894823,0.13333333333333333,0.06666666666666667,9.242207127708145,2.2018330437465488,-0.14557322780319915,0
77,7.214717630793162,7.500228199779162,-0.285510568986,0.2,0.0,9.750122103691227,2.861964167261152,-0.039465595379679405,0
78,7.379954659476081,7.352675115566566,0.027279543909515702,0.13333333333333333,0.06666666666666667,9.218091253643843,2.575095930882501,-0.21836594958493163,0
79,7.558273934140071,7.959219870261637,-0.40094593612156615,0.06666666666666667,0.0,8.877863471817061,1.6365071375592852,0.11386249802018948,0
80,8.505711886208529,7.632081355848531,0.8736305303599972,0.0,0.0,8.472942927291227,0.4388061511034066,-0.06085290311298508,0
81,8.065270462736214,8.05968928490605,0.005581177830164208,0.06666666666666667,0.06666666666666667,8.99639614331406,1.9205752679347248,0.13766403521609522,0
82,9.07077644816739,7.347449053852992,1.7233273943143974,0.13333333333333333,0.0,8.977187543748828,2.3138855263574203,0.22003529135780192,1
83,9.579956951364435,7.049903951216512,2.530053000147923,0.06666666666666667,0.0,8.364680550028416,1.7756733942635412,-0.14476481018717974,1
84,7.523878018986584,8.19071175329265,-0.6668337343060662,0.06666666666666667,0.0,9.009378901470678,1.6181998752285813,0.0879969415889624,0
85,8.06970870774721,7.58052918641845,0.48917952132876064,0.13333333333333333,0.06666666666666667,9.529384277025814,2.194683948327135,0.037046831954589535,0
86,9.539161552635706,7.976066388761719,1.563095163873987,0.0,0.0,8.177520504537188,0.785234949627932,0.033074106016583414,1
87,8.515374632651504,8.197711517577314,0.31766311507418976,0.13333333333333333,0.0,9.069837711259899,2.670240718305373,-0.13090063677407132,1
88,7.960556093295562,7.774989540757386,0.18556655253817578,0.06666666666666667,0.0,8.96415977162174,1.6377544039003922,0.03220273749267056,0
89,7.392572555367342,7.528423129355327,-0.1358505739879856,0.13333333333333333,0.06666666666666667,9.448527852548711,2.3850774566865005,-0.15263726064963984,0
90,7.046815297979434,7.925109710981952,-0.8782944130025188,0.2,0.13333333333333333,10.143990006445389,2.883839161481854,-0.13548697159551945,0
91,7.9905612239439545,8.023141371370425,-0.03258014742647042,0.0,0.0,8.38315892820272,0.3592286888885837,0.058698847014587725,0
92,7.852810394205752,7.887054032635954,-0.03424363843020206,0.06666666666666667,0.0,8.961231149460016,1.5185008410822896,-0.2537966035568709,0
93,7.830645050359377,7.592563659422941,0.23808139093643543,0.06666666666666667,0.0,8.994040933896093,1.9697617352387518,-0.010298520612892758,0
94,8.208871588563438,7.7735448294790075,0.43532675908443075,0.06666666666666667,0.0,8.804568820831916,1.61481199688344,-0.09539197032259457,0
95,8.138579826977537,7.667333604310035,0.47124622266750205,0.0,0.06666666666666667,8.714520783282518,0.5007258481728192,-0.09709543957106215,0
96,7.842492098495311,7.624367464625228,0.21812463387008219,0.06666666666666667,0.06666666666666667,9.095156626972253,1.908144015901168,0.08683862341903398,0
97,10.222702746490347,7.6402788113505915,2.5824239351397553,0.0,0.06666666666666667,7.65684561818624,0.6242831645359923,0.14373119221844574,1
98,8.158575989428504,8.038084578131402,0.1204914112971025,0.0,0.0,8.524491498956875,0.5518438085690767,-0.07751307824334346,0
99,7.943499849475231,7.683989381916698,0.2595104675585329,0.06666666666666667,0.2,9.059671567731364,1.8053362351194393,-0.031129636204236245,0
100,7.451649097981285,8.10558796482867,-0.6539388668473851,0.13333333333333333,0.0,9.437577614326916,2.2660198964638663,0.073015078934509,0
101,8.218711481412377,7.73438284549452,0.4843286359178576,0.0,0.0,8.613957310666883,0.5630976589302862,-0.0707963242502477,1
102,7.8175240816837235,8.133601654512619,-0.31607757282889537,0.13333333333333333,0.0,9.450938019440324,2.412284511359178,-0.024615420515605217,0
103,7.388855564767397,8.318663328583424,-0.9298077638160276,0.13333333333333333,0.2,9.690485450217329,2.472612885845556,0.16081579897696552,0
104,8.074505783767746,7.780734265013075,0.2937715187546708,0.06666666666666667,0.06666666666666667,8.922187321059884,1.7091546413679102,-0.0796327174384571,0
105,8.121318905596183,8.21654741128141,-0.09522850568522578,0.06666666666666667,0.0,9.04318800501344,1.5829367454724583,0.05934857178330738,0
106,10.308257551570076,7.602714527894093,2.7055430236759834,0.0,0.0,8.295285528061116,0.529005679205635,-0.114933137946933,1
107,9.047757716256639,8.187060197369858,0.8606975188867807,0.06666666666666667,0.06666666666666667,8.505738135747603,2.177460860235168,0.18213808736695625,1
108,8.177630006676448,6.829739242938171,1.3478907637382775,0.06666666666666667,0.06666666666666667,8.82144691037124,1.7236258580226755,0.07578573020901255,0
109,7.6113942733907445,8.062892140440354,-0.4514978670496097,0.13333333333333333,0.0,9.451977540681352,2.3879818824821863,-0.26417429344975446,0
110,7.314892896884364,8.187840719145813,-0.8729478222614491,0.2,0.13333333333333333,10.071365481940841,3.051127631031013,0.19418920388813732,0
111,8.290316446539665,8.04530262652094,0.24501382001872507,0.0,0.06666666666666667,8.48475283359168,0.5127946754864346,-0.0247346546599495,0
112,8.162883644496691,8.265977644397902,-0.10309399990121015,0.06666666666666667,0.0,9.22641637662552,1.6913568964753771,-0.014081284148527683,0
113,8.087993788999993,7.685923007334379,0.40207078166561416,0.0,0.13333333333333333,8.546282968713555,0.5762591735395158,-0.0026942531973470946,0
114,7.417586585194587,7.78048528545267,-0.362898700258083,0.13333333333333333,0.0,9.472429374566065,2.304908307943741,0.041073430941303994,0
115,8.299742331686307,7.701680483402115,0.5980618482841917,0.06666666666666667,0.13333333333333333,9.155744722642662,1.701784946272489,0.2228260950622543,0
116,7.898150097315888,8.088249065794335,-0.19009896847844665,0.13333333333333333,0.0,9.392595622369255,2.2455493863395946,0.20416602497990544,0
117,8.142026138302283,8.304066126875304,-0.16203998857302082,0.06666666666666667,0.0,9.118062831654038,1.5558132074007942,-0.04809698683161533,0
118,9.430246033329665,7.831878330389156,1.598367702940509,0.0,0.06666666666666667,8.199365644550548,0.9260883908739971,0.05372841063494946,1
119,7.805909680088752,7.429578529496322,0.3763311505924305,0.06666666666666667,0.0,8.942343593409937,1.7777416115070916,0.05760920423942364,0
120,9.492271292632784,7.961347176682937,1.5309241159498477,0.06666666666666667,0.0,8.53925129152464,1.9143971753470619,0.0057020772433944615,1
121,7.335953664013334,7.71389908322842,-0.3779454192150862,0.13333333333333333,0.0,9.358103540337629,2.2617558027258786,-0.021994345294020494,0
122,8.034867223068696,8.020528692413237,0.014338530655459536,0.06666666666666667,0.0,9.019572088594215,1.726215478671545,0.01586097532599861,0
123,7.21601172165182,7.411458099298323,-0.19544637764650297,0.13333333333333333,0.0,9.27227525543219,2.309311861716139,-0.050938896135721876,0
124,7.8509788999914125,7.631528748833007,0.21945015115840594,0.06666666666666667,0.06666666666666667,8.901878179644976,1.7493268885960802,0.06666838783744977,0
125,7.657615752874423,8.05871584119309,-0.4011000883186666,0.13333333333333333,0.0,9.291098461657791,2.333128525648248,0.028248597847917948,0
126,8.117849712806326,7.547799362902679,0.5700503499036467,0.0,0.0,8.627002754384032,0.4642841955320762,0.10273521999525498,0
127,7.6093709283549416,7.434209340920809,0.17516158743413257,0.2,0.06666666666666667,9.902337987151052,2.5791347887103,0.1119664432938092,0
128,8.958412954761659,7.761643677925436,1.196769276836223,0.06666666666666667,0.0,8.558361148081245,1.8224691663788717,-0.11141555900185493,1
129,7.223158154157149,7.917911896411311,-0.6947537422541616,0.2,0.0,9.736810650881965,2.552314932977722,0.02699167512019376,0
130,8.381935291117154,7.7732654546628845,0.6086698364542693,0.0,0.06666666666666667,8.608237753391007,0.5406734053643713,0.04226080276017955,0
131,9.66508504440334,7.240594539041319,2.4244905053620203,0.06666666666666667,0.0,8.674956354585655,1.964046657840601,-0.03622089431774084,1
132,8.14697659463363,7.475675883941473,0.6713007106921571,0.0,0.0,8.50455239862514,0.40779014151368936,0.0821003897594791,0
133,9.286469829438904,7.558386064973024,1.7280837644658797,0.0,0.0,8.133868837785947,0.6380466019534277,-0.02665925808514394,1
134,9.143205468883588,7.619138812305731,1.5240666565778573,0.06666666666666667,0.06666666666666667,8.323808588425418,1.6386130981546463,0.19184856751968468,1
135,8.6171365324728,8.05393442321615,0.5632021092566504,0.0,0.06666666666666667,8.440701169866394,0.3211734825464641,-0.1507373418441584,0
136,7.902099907156214,7.8980970466923415,0.0040028604638724374,0.13333333333333333,0.06666666666666667,9.482332551760262,2.278101419334645,-0.009605188197374635,0
137,7.39035348522755,6.941864203633855,0.4484892815936945,0.06666666666666667,0.06666666666666667,9.118962789102076,1.6447136279395922,-0.07897360028552747,0
138,7.3543157753424335,7.60059878884274,-0.24628301350030668,0.2,0.0,9.757281462911802,2.6464402002128393,0.0041332156996637635,0
139,9.910088929219857,7.760089535651192,2.149999393568665,0.0,0.0,7.976507611556164,0.7153456121983789,0.1848147034764853,1
140,9.529606331589873,7.314291402010014,2.2153149295798595,0.0,0.0,8.144623202766118,0.6470819375733905,-0.04298126382510198,1
141,8.04416343616175,7.309052127177941,0.7351113089838082,0.0,0.0,8.39508365208954,0.5221947989509929,0.0758788724806083,0
142,8.026111540082436,7.880555707678668,0.14555583240376802,0.06666666666666667,0.0,8.860641168649035,1.5356297705991526,0.13243886859681872,0
143,8.709146096770683,7.417955751142393,1.2911903456282898,0.06666666666666667,0.0,8.598367901247315,1.8445074243074044,-0.00777959461055661,1
144,7.29652145068573,7.354062769572419,-0.05754131888668912,0.2,0.0,9.65582868831492,2.920408135249754,-0.06642350585446952,0
145,7.890313886100015,7.743425456512713,0.14688842958730142,0.13333333333333333,0.06666666666666667,9.314572691768934,2.33530435511959,0.0832262085515585,0
146,7.705173415744307,8.093441027809074,-0.3882676120647677,0.13333333333333333,0.13333333333333333,9.315518932863538,2.368408008634126,0.1254564400818684,0
147,9.467140228952557,7.86604607174844,1.601094157204117,0.0,0.0,7.833796027327547,0.8004670082742636,0.04041957924067902,1
148,6.880056389086446,7.526135316157392,-0.6460789270709455,0.26666666666666666,0.06666666666666667,10.368910835220818,3.0457242237374222,-0.04991415012948643,0
149,7.42612413707316,7.275167109306178,0.1509570277669816,0.13333333333333333,0.0,9.259457057425948,2.1506410154172513,0.07271013406206119,0
150,7.704088995018707,7.315788684272189,0.3883003107465184,0.06666666666666667,0.06666666666666667,9.010716807741963,1.76402425754313,0.02191523881665601,0
151,8.740468837805594,8.010802996490332,0.7296658413152617,0.06666666666666667,0.0,8.812088416044812,1.924673162316596,-0.1417372143844203,1
152,7.364528412467744,8.489987711682733,-1.125459299214989,0.06666666666666667,0.0,8.797064042618551,1.7539544384713308,0.008076515368793271,0
153,7.9737610064653035,7.9257966750597975,0.047964331405506044,0.0,0.0,8.66261557034174,0.46607281736453804,0.016674354335321006,0
154,7.3700780882435595,8.070225533835426,-0.7001474455918668,0.2,0.06666666666666667,9.785794016522875,2.559517159537051,-0.08681623356575709,0
155,7.462131856805443,7.934066108708304,-0.4719342519028613,0.13333333333333333,0.0,9.484148399661835,2.265299347128132,0.06360282295724531,0
156,7.789478020208593,8.082878068252844,-0.29340004804425135,0.13333333333333333,0.13333333333333333,9.173223955506595,2.2788058514861547,0.09156650204086039,0
157,7.531906192617692,7.9802084623003084,-0.44830226968261666,0.2,0.0,9.843219560952297,3.059587396154385,-0.07904166842824019,0
158,7.92373887852335,7.598854937037164,0.3248839414861866,0.13333333333333333,0.0,9.406538767910275,2.4897255508531777,0.08792338078098211,0
159,8.525439808701929,7.604291072116412,0.9211487365855167,0.0,0.0,8.617069464768,0.5194346832161479,-0.0802729377302807,0
160,7.922670514317747,7.413572403647745,0.5090981106700019,0.06666666666666667,0.0,9.011757815994054,1.8445839462015228,0.014524553543892075,0
161,10.091508592453888,7.563229892683813,2.528278699770075,0.0,0.0,8.02165371453705,0.440989539337771,0.14071062491437003,1
162,8.047996696110609,7.705023927802677,0.34297276830793155,0.13333333333333333,0.0,9.050161731450892,2.3484358377010874,0.1051018762404105,1
163,8.443420111312792,7.925300909376754,0.5181192019360372,0.13333333333333333,0.06666666666666667,8.980404895148501,2.5771635326225804,0.2669691049537089,1
164,7.527618642307689,7.338944994944848,0.1886736473628412,0.13333333333333333,0.0,9.574733280077915,2.3565940352099166,0.004802971495113606,0
165,8.189676492475169,7.187736117976236,1.0019403744989326,0.0,0.06666666666666667,8.460508479192274,0.49568428832698314,-0.06548816621471876,0
166,8.132375856561127,7.605458019144137,0.52691783741699,0.0,0.06666666666666667,8.395998707525901,0.4354632367284248,-0.07610367611729622,0
167,7.82456316661596,7.654228137778592,0.17033502883736773,0.06666666666666667,0.06666666666666667,8.96317715301114,1.6907569610416866,0.12739884534060922,0
168,7.782010799017443,7.425632431533324,0.356378367484119,0.06666666666666667,0.13333333333333333,8.89855313923393,2.0678606187825013,0.030683597490466213,0
169,7.208749065109726,7.7277083264759225,-0.5189592613661969,0.06666666666666667,0.06666666666666667,8.980277274108998,1.7748485777422345,-0.07327018534334902,0
170,7.211992597652197,7.428591534825302,-0.21659893717310563,0.2,0.0,9.695699821680142,2.5147082184433067,0.060352969430420095,0
171,7.25473567396236,7.895292451629415,-0.6405567776670553,0.13333333333333333,0.0,9.488730749099195,2.5229215216118126,0.005386200051375159,0
172,8.31422473792168,7.923077098836079,0.39114763908560146,0.0,0.06666666666666667,8.189610788930159,0.6062611547034401,-0.017270673060375216,0
173,8.038482730956613,8.183842198790268,-0.1453594678336554,0.13333333333333333,0.0,9.481320117335152,2.323013679822197,0.06660689561242336,0
174,7.776328184682115,7.241094352362097,0.5352338323200181,0.06666666666666667,0.06666666666666667,9.006088662293847,1.5778552443791183,0.012291521053102019,0
175,8.179221845158342,6.979470159491853,1.199751685666489,0.06666666666666667,0.0,8.741234511395135,1.6313547947070441,-0.07817988025245201,0
176,7.790420023315211,7.359830049651105,0.4305899736641061,0.13333333333333333,0.0,9.43859332126349,2.254206699147485,0.1318928146358859,0
177,8.639501696484578,7.82484870355371,0.8146529929308679,0.13333333333333333,0.0,9.07238495478715,2.290787474519897,0.10272211378336836,1
178,10.111627831065778,8.146071990384403,1.9655558406813753,0.0,0.0,8.192443336859103,0.6027141687951374,-0.12515882163171882,1
179,7.16993912590056,8.146425858569609,-0.9764867326690494,0.2,0.06666666666666667,10.02729539821414,2.7953684425745453,0.10570612052364822,0
180,7.798372391186732,7.362245170473267,0.4361272207134652,0.06666666666666667,0.0,8.847569054822078,1.8038722258811672,-0.07947502963138713,0
181,8.05970301132373,7.838893310370413,0.22080970095331764,0.06666666666666667,0.06666666666666667,9.088042167997664,1.7759667568791315,-0.024141211732358326,0
182,8.04718489823049,7.1009129306123455,0.946271967618145,0.06666666666666667,0.0,8.788711374316561,1.632681462600755,-0.1990705991017521,0
183,7.466163082921212,7.6149282372747304,-0.14876515435351845,0.06666666666666667,0.06666666666666667,9.062930103554578,1.8591951646715945,-0.12178837478536719,0
184,6.746386960439824,7.827036551944816,-1.0806495915049918,0.26666666666666666,0.0,10.284638545654841,3.148154108335039,0.03455534690877947,0
185,7.751185007877191,7.6340342265028385,0.11715078137435242,0.2,0.0,9.74008100333612,2.7526157210585134,0.03044825308583,0
186,9.395693758903379,7.804822355624053,1.5908714032793263,0.06666666666666667,0.0,8.400902739803884,1.9476991639156083,0.20373141155847466,1
187,7.7740756908580035,7.3222479145398065,0.45182777631819704,0.06666666666666667,0.13333333333333333,9.166931974680294,1.60515480262979,-0.014864212193316116,0
188,7.17511018552985,7.746627967012907,-0.571517781483057,0.2,0.0,9.855198101575573,2.5742429304717778,-0.010548082005421757,0
189,8.0526395519745,7.572270336873649,0.4803692151008523,0.0,0.0,8.618897165258051,0.5846009418864025,0.02391926790252944,0
190,7.600049813881404,7.458125067503251,0.14192474637815344,0.13333333333333333,0.13333333333333333,9.315862207733112,2.3247853500004028,0.11994126983180071,0
191,7.118172970168784,7.353704835164571,-0.23553186499578693,0.2,0.06666666666666667,9.904315333836943,2.5917431790832723,0.05254278420905308,0
192,8.226204196391173,7.38450615492554,0.8416980414656328,0.06666666666666667,0.06666666666666667,8.745613699867302,1.5590094450540795,0.0009899736036297273,0
193,7.839627080117645,7.639041456855633,0.200585623262012,0.13333333333333333,0.06666666666666667,9.370588517285995,2.4657735177874605,0.36217677474490173,0
194,7.579130961700377,7.818635748373091,-0.2395047866727138,0.13333333333333333,0.06666666666666667,9.418349934740673,2.351217403416095,0.007827884023716241,0
195,7.696272083624476,7.6060698824068895,0.09020220121758626,0.06666666666666667,0.0,8.823144820601806,1.6981225819305616,-0.012961158403761278,0
196,7.289077478053631,7.839372124151697,-0.5502946460980658,0.2,0.2,10.271315631928866,2.9414798602332324,0.08389758240781033,0
197,7.24129062241119,7.767922422106718,-0.5266317996955276,0.2,0.06666666666666667,10.027270359544767,3.1122988933701334,-0.00392922702282762,0
198,7.638031000842278,8.095991087447773,-0.45796008660549514,0.06666666666666667,0.0,8.700359034409285,1.6986852158432149,0.013100930746214587,0
199,7.5048676074644485,7.50659271225211,-0.0017251047876616354,0.2,0.06666666666666667,10.107153541856443,2.5287912860452133,-0.21410509994351226,0
200,7.347301077967926,7.501361698926579,-0.1540606209586528,0.13333333333333333,0.13333333333333333,9.495507581976899,2.330708841275299,-0.18288727592161153,0
